i,Ebeam,x,xl,xr,y,z,zl,zr,Q2,Q2l,Q2r,pT,pTl,pTr,obs,value,stat,syst,target,hadron
16,11,0.279,0.25,0.50,0.39653,0.342,0.30,0.40,2.2692,2.0000,2.5000,0.06595,0.00,0.10,FuuA,2574.74310,55.70485,257.47431,He3,pi-
17,11,0.287,0.25,0.50,0.38378,0.345,0.30,0.40,2.2600,2.0000,2.5000,0.14892,0.10,0.20,FuuA,2280.00903,38.56263,228.00090,He3,pi-
18,11,0.289,0.25,0.50,0.38222,0.349,0.30,0.40,2.2608,2.0000,2.5000,0.24573,0.20,0.30,FuuA,1792.87171,42.24368,179.28717,He3,pi-
19,11,0.288,0.25,0.50,0.38338,0.344,0.30,0.40,2.2603,2.0000,2.5000,0.34749,0.30,0.40,FuuA,1352.64511,49.93399,135.26451,He3,pi-
20,11,0.288,0.25,0.50,0.38265,0.345,0.30,0.40,2.2564,2.0000,2.5000,0.49538,0.40,0.60,FuuA,699.08597,42.67665,69.90860,He3,pi-
21,11,0.278,0.25,0.50,0.40002,0.357,0.30,0.40,2.2840,2.0000,2.5000,0.66439,0.60,0.80,FuuA,230.98730,90.90363,23.09873,He3,pi-
22,11,0.275,0.25,0.50,0.40198,0.440,0.40,0.50,2.2726,2.0000,2.5000,0.06252,0.00,0.10,FuuA,1121.91252,91.94110,112.19125,He3,pi-
23,11,0.284,0.25,0.50,0.38771,0.446,0.40,0.50,2.2615,2.0000,2.5000,0.14929,0.10,0.20,FuuA,988.93789,52.75805,98.89379,He3,pi-
24,11,0.289,0.25,0.50,0.38093,0.446,0.40,0.50,2.2579,2.0000,2.5000,0.24602,0.20,0.30,FuuA,836.94017,52.67442,83.69402,He3,pi-
25,11,0.288,0.25,0.50,0.38229,0.445,0.40,0.50,2.2595,2.0000,2.5000,0.35116,0.30,0.40,FuuA,642.31897,60.04462,64.23190,He3,pi-
26,11,0.287,0.25,0.50,0.38406,0.445,0.40,0.50,2.2589,2.0000,2.5000,0.48952,0.40,0.60,FuuA,391.53704,60.00138,39.15370,He3,pi-
27,11,0.274,0.25,0.50,0.40379,0.446,0.40,0.50,2.2757,2.0000,2.5000,0.67911,0.60,0.80,FuuA,154.38489,91.05507,15.43849,He3,pi-
28,11,0.274,0.25,0.50,0.40280,0.548,0.50,0.60,2.2728,2.0000,2.5000,0.07784,0.00,0.10,FuuA,467.95106,112.20178,46.79511,He3,pi-
29,11,0.283,0.25,0.50,0.39015,0.540,0.50,0.60,2.2629,2.0000,2.5000,0.15148,0.10,0.20,FuuA,469.12185,92.40110,46.91219,He3,pi-
30,11,0.287,0.25,0.50,0.38412,0.544,0.50,0.60,2.2573,2.0000,2.5000,0.23479,0.20,0.30,FuuA,409.09479,70.24481,40.90948,He3,pi-
31,11,0.288,0.25,0.50,0.38270,0.544,0.50,0.60,2.2588,2.0000,2.5000,0.34050,0.30,0.40,FuuA,329.36551,71.08536,32.93655,He3,pi-
32,11,0.278,0.25,0.50,0.39668,0.548,0.50,0.60,2.2695,2.0000,2.5000,0.49454,0.40,0.60,FuuA,209.57621,79.62553,20.95762,He3,pi-
33,11,0.269,0.25,0.50,0.41395,0.524,0.50,0.60,2.2942,2.0000,2.5000,0.66100,0.60,0.80,FuuA,117.76861,166.58284,11.77686,He3,pi-
34,11,0.291,0.25,0.50,0.46175,0.343,0.30,0.40,2.7500,2.5000,3.0000,0.06599,0.00,0.10,FuuA,1557.50147,49.87817,155.75015,He3,pi-
35,11,0.300,0.25,0.50,0.44992,0.345,0.30,0.40,2.7518,2.5000,3.0000,0.14947,0.10,0.20,FuuA,1368.84562,36.06216,136.88456,He3,pi-
36,11,0.303,0.25,0.50,0.44619,0.346,0.30,0.40,2.7522,2.5000,3.0000,0.24749,0.20,0.30,FuuA,1091.87671,39.62707,109.18767,He3,pi-
37,11,0.302,0.25,0.50,0.44786,0.347,0.30,0.40,2.7513,2.5000,3.0000,0.34882,0.30,0.40,FuuA,783.38557,47.58199,78.33856,He3,pi-
38,11,0.302,0.25,0.50,0.44688,0.345,0.30,0.40,2.7486,2.5000,3.0000,0.49015,0.40,0.60,FuuA,428.73810,42.61443,42.87381,He3,pi-
39,11,0.292,0.25,0.50,0.46216,0.351,0.30,0.40,2.7576,2.5000,3.0000,0.67808,0.60,0.80,FuuA,135.83875,69.69669,13.58387,He3,pi-
40,11,0.289,0.25,0.50,0.46441,0.443,0.40,0.50,2.7502,2.5000,3.0000,0.07147,0.00,0.10,FuuA,655.92588,71.07687,65.59259,He3,pi-
41,11,0.297,0.25,0.50,0.45431,0.444,0.40,0.50,2.7508,2.5000,3.0000,0.15863,0.10,0.20,FuuA,589.13652,49.94112,58.91365,He3,pi-
42,11,0.304,0.25,0.50,0.44511,0.446,0.40,0.50,2.7511,2.5000,3.0000,0.25031,0.20,0.30,FuuA,486.63794,53.10779,48.66379,He3,pi-
43,11,0.303,0.25,0.50,0.44621,0.445,0.40,0.50,2.7510,2.5000,3.0000,0.34375,0.30,0.40,FuuA,385.84239,60.56904,38.58424,He3,pi-
44,11,0.301,0.25,0.50,0.44865,0.446,0.40,0.50,2.7502,2.5000,3.0000,0.48563,0.40,0.60,FuuA,234.42221,52.83498,23.44222,He3,pi-
45,11,0.285,0.25,0.50,0.47114,0.448,0.40,0.50,2.7558,2.5000,3.0000,0.72026,0.60,0.80,FuuA,74.43721,81.62912,7.44372,He3,pi-
46,11,0.287,0.25,0.50,0.46677,0.548,0.50,0.60,2.7499,2.5000,3.0000,0.06900,0.00,0.10,FuuA,279.50099,112.47713,27.95010,He3,pi-
47,11,0.294,0.25,0.50,0.45841,0.544,0.50,0.60,2.7496,2.5000,3.0000,0.15582,0.10,0.20,FuuA,267.74478,70.87494,26.77448,He3,pi-
48,11,0.301,0.25,0.50,0.44942,0.544,0.50,0.60,2.7509,2.5000,3.0000,0.24777,0.20,0.30,FuuA,232.80996,70.98032,23.28100,He3,pi-
49,11,0.303,0.25,0.50,0.44645,0.544,0.50,0.60,2.7511,2.5000,3.0000,0.34893,0.30,0.40,FuuA,188.02846,70.76928,18.80285,He3,pi-
50,11,0.294,0.25,0.50,0.45839,0.548,0.50,0.60,2.7527,2.5000,3.0000,0.48506,0.40,0.60,FuuA,126.12220,78.94886,12.61222,He3,pi-
51,11,0.281,0.25,0.50,0.48010,0.539,0.50,0.60,2.7630,2.5000,3.0000,0.68545,0.60,0.80,FuuA,62.47687,99.55352,6.24769,He3,pi-
