i,Ebeam,x,xl,xr,y,z,zl,zr,Q2,Q2l,Q2r,pT,pTl,pTr,obs,value,stat,syst,target,hadron
34,22.0,0.574,0.50,0.70,0.54285,0.324,0.30,0.35,12.8099,10.0000,20.0000,0.24746,0.20,0.30,FuuA,35.77862,78.39238,3.57786,He3,pi+
35,22.0,0.574,0.50,0.70,0.56034,0.324,0.30,0.35,13.2122,10.0000,20.0000,0.34794,0.30,0.40,FuuA,23.49393,87.32982,2.34939,He3,pi+
36,22.0,0.571,0.50,0.70,0.58235,0.324,0.30,0.35,13.6612,10.0000,20.0000,0.48405,0.40,0.60,FuuA,11.87932,85.17726,1.18793,He3,pi+
37,22.0,0.567,0.50,0.70,0.59749,0.325,0.30,0.35,13.9282,10.0000,20.0000,0.66261,0.60,0.80,FuuA,3.66427,158.43472,0.36643,He3,pi+
38,22.0,0.562,0.50,0.70,0.60479,0.326,0.30,0.35,13.9874,10.0000,20.0000,0.85342,0.80,1.60,FuuA,0.81075,289.30977,0.08107,He3,pi+
39,22.0,0.575,0.50,0.70,0.52268,0.373,0.35,0.40,12.3960,10.0000,20.0000,0.06901,0.00,0.10,FuuA,34.40572,158.92058,3.44057,He3,pi+
40,22.0,0.574,0.50,0.70,0.52840,0.373,0.35,0.40,12.4928,10.0000,20.0000,0.15458,0.10,0.20,FuuA,30.83560,105.31862,3.08356,He3,pi+
41,22.0,0.573,0.50,0.70,0.53871,0.374,0.35,0.40,12.7111,10.0000,20.0000,0.25136,0.20,0.30,FuuA,24.22499,90.90755,2.42250,He3,pi+
42,22.0,0.574,0.50,0.70,0.55212,0.374,0.35,0.40,13.0229,10.0000,20.0000,0.34869,0.30,0.40,FuuA,16.85503,104.75170,1.68550,He3,pi+
43,22.0,0.572,0.50,0.70,0.57279,0.374,0.35,0.40,13.4705,10.0000,20.0000,0.48335,0.40,0.60,FuuA,9.05367,91.68289,0.90537,He3,pi+
44,22.0,0.568,0.50,0.70,0.59387,0.375,0.35,0.40,13.8638,10.0000,20.0000,0.67727,0.60,0.80,FuuA,2.83149,158.80863,0.28315,He3,pi+
45,22.0,0.561,0.50,0.70,0.61145,0.375,0.35,0.40,14.1193,10.0000,20.0000,0.89359,0.80,1.60,FuuA,0.48689,320.86560,0.04869,He3,pi+
46,22.0,0.576,0.50,0.70,0.52209,0.443,0.40,0.50,12.3892,10.0000,20.0000,0.06528,0.00,0.10,FuuA,19.19848,159.30980,1.91985,He3,pi+
47,22.0,0.574,0.50,0.70,0.52647,0.444,0.40,0.50,12.4572,10.0000,20.0000,0.15395,0.10,0.20,FuuA,17.45728,95.32448,1.74573,He3,pi+
48,22.0,0.573,0.50,0.70,0.53388,0.444,0.40,0.50,12.6012,10.0000,20.0000,0.25138,0.20,0.30,FuuA,14.31455,85.02108,1.43145,He3,pi+
49,22.0,0.574,0.50,0.70,0.54386,0.445,0.40,0.50,12.8342,10.0000,20.0000,0.34861,0.30,0.40,FuuA,10.53176,87.87764,1.05318,He3,pi+
50,22.0,0.573,0.50,0.70,0.56138,0.446,0.40,0.50,13.2254,10.0000,20.0000,0.48564,0.40,0.60,FuuA,6.02854,76.77126,0.60285,He3,pi+
51,22.0,0.569,0.50,0.70,0.58675,0.448,0.40,0.50,13.7253,10.0000,20.0000,0.67560,0.60,0.80,FuuA,2.21858,120.17452,0.22186,He3,pi+
52,22.0,0.560,0.50,0.70,0.61286,0.451,0.40,0.50,14.1391,10.0000,20.0000,0.89964,0.80,1.60,FuuA,0.54612,204.35826,0.05461,He3,pi+
53,22.0,0.575,0.50,0.70,0.52177,0.544,0.50,0.60,12.3738,10.0000,20.0000,0.06924,0.00,0.10,FuuA,8.68608,223.30622,0.86861,He3,pi+
54,22.0,0.574,0.50,0.70,0.52432,0.544,0.50,0.60,12.4104,10.0000,20.0000,0.15752,0.10,0.20,FuuA,8.06717,141.05072,0.80672,He3,pi+
55,22.0,0.573,0.50,0.70,0.53011,0.544,0.50,0.60,12.5164,10.0000,20.0000,0.25322,0.20,0.30,FuuA,6.92470,120.14897,0.69247,He3,pi+
56,22.0,0.573,0.50,0.70,0.53721,0.545,0.50,0.60,12.6684,10.0000,20.0000,0.34967,0.30,0.40,FuuA,5.48457,119.68721,0.54846,He3,pi+
57,22.0,0.572,0.50,0.70,0.55230,0.546,0.50,0.60,12.9991,10.0000,20.0000,0.48847,0.40,0.60,FuuA,3.47499,95.92591,0.34750,He3,pi+
58,22.0,0.567,0.50,0.70,0.57971,0.547,0.50,0.60,13.5332,10.0000,20.0000,0.67660,0.60,0.80,FuuA,1.53810,141.68222,0.15381,He3,pi+
59,22.0,0.556,0.50,0.70,0.61690,0.549,0.50,0.60,14.1740,10.0000,20.0000,0.91056,0.80,1.60,FuuA,0.46281,199.64286,0.04628,He3,pi+
60,22.0,0.574,0.50,0.70,0.52194,0.643,0.60,0.70,12.3583,10.0000,20.0000,0.07165,0.00,0.10,FuuA,4.11976,317.36100,0.41198,He3,pi+
61,22.0,0.573,0.50,0.70,0.52498,0.643,0.60,0.70,12.4022,10.0000,20.0000,0.15332,0.10,0.20,FuuA,3.90931,223.71962,0.39093,He3,pi+
62,22.0,0.571,0.50,0.70,0.53058,0.644,0.60,0.70,12.4855,10.0000,20.0000,0.25317,0.20,0.30,FuuA,3.47338,158.08109,0.34734,He3,pi+
63,22.0,0.569,0.50,0.70,0.53793,0.644,0.60,0.70,12.6125,10.0000,20.0000,0.35008,0.30,0.40,FuuA,2.91433,182.99782,0.29143,He3,pi+
64,22.0,0.565,0.50,0.70,0.55465,0.644,0.60,0.70,12.9281,10.0000,20.0000,0.49511,0.40,0.60,FuuA,1.99952,120.02606,0.19995,He3,pi+
65,22.0,0.557,0.50,0.70,0.58937,0.645,0.60,0.70,13.5681,10.0000,20.0000,0.70672,0.60,0.80,FuuA,0.92187,183.14902,0.09219,He3,pi+
66,22.0,0.547,0.50,0.70,0.64186,0.644,0.60,0.70,14.5186,10.0000,20.0000,0.94901,0.80,1.60,FuuA,0.29492,272.18612,0.02949,He3,pi+
