i,Ebeam,x,xl,xr,y,z,zl,zr,Q2,Q2l,Q2r,pT,pTl,pTr,obs,value,stat,syst,target,hadron
21,22.0,0.125,0.00,0.25,0.68444,0.440,0.40,0.50,3.4936,2.0000,4.0000,0.65414,0.60,0.70,FuuA,195.19444,69.91045,19.51944,He3,pi+
22,22.0,0.116,0.00,0.25,0.70860,0.441,0.40,0.50,3.3633,2.0000,4.0000,0.75356,0.70,0.80,FuuA,112.69177,71.04084,11.26918,He3,pi+
23,22.0,0.103,0.00,0.25,0.75379,0.445,0.40,0.50,3.1368,2.0000,4.0000,0.97661,0.80,1.60,FuuA,34.01540,43.74274,3.40154,He3,pi+
24,22.0,0.149,0.00,0.25,0.62011,0.537,0.50,0.60,3.8094,2.0000,4.0000,0.47803,0.45,0.50,FuuA,233.53302,179.90280,23.35330,He3,pi+
25,22.0,0.141,0.00,0.25,0.64150,0.539,0.50,0.60,3.7097,2.0000,4.0000,0.59057,0.55,0.60,FuuA,158.44995,169.38900,15.84500,He3,pi+
26,22.0,0.136,0.00,0.25,0.65442,0.540,0.50,0.60,3.6497,2.0000,4.0000,0.65549,0.60,0.70,FuuA,122.31672,182.23920,12.23167,He3,pi+
27,22.0,0.129,0.00,0.25,0.67361,0.542,0.50,0.60,3.5517,2.0000,4.0000,0.75307,0.70,0.80,FuuA,80.06459,100.43091,8.00646,He3,pi+
28,22.0,0.110,0.00,0.25,0.72900,0.546,0.50,0.60,3.2587,2.0000,4.0000,1.04812,0.80,1.60,FuuA,21.42609,58.92285,2.14261,He3,pi+
29,22.0,0.145,0.00,0.25,0.62967,0.640,0.60,0.70,3.7623,2.0000,4.0000,0.62918,0.60,0.70,FuuA,83.88746,164.71620,8.38875,He3,pi+
30,22.0,0.135,0.00,0.25,0.65731,0.642,0.60,0.70,3.6341,2.0000,4.0000,0.79929,0.70,0.80,FuuA,44.70992,170.94660,4.47099,He3,pi+
31,22.0,0.116,0.00,0.25,0.71165,0.646,0.60,0.70,3.3486,2.0000,4.0000,1.12688,0.80,1.60,FuuA,12.58689,79.97369,1.25869,He3,pi+
32,22.0,0.208,0.00,0.25,0.58238,0.323,0.30,0.35,4.9592,4.0000,6.0000,0.29178,0.00,0.40,FuuA,986.55472,25.43884,98.65547,He3,pi+
33,22.0,0.196,0.00,0.25,0.61434,0.323,0.30,0.35,4.9212,4.0000,6.0000,0.42446,0.40,0.45,FuuA,580.79707,46.29528,58.07971,He3,pi+
34,22.0,0.192,0.00,0.25,0.62675,0.323,0.30,0.35,4.9125,4.0000,6.0000,0.47457,0.45,0.50,FuuA,448.70281,45.40387,44.87028,He3,pi+
35,22.0,0.188,0.00,0.25,0.63969,0.323,0.30,0.35,4.9026,4.0000,6.0000,0.52453,0.50,0.55,FuuA,337.41204,47.73884,33.74120,He3,pi+
36,22.0,0.185,0.00,0.25,0.65184,0.323,0.30,0.35,4.8873,4.0000,6.0000,0.57358,0.55,0.60,FuuA,248.98520,50.54910,24.89852,He3,pi+
37,22.0,0.180,0.00,0.25,0.66743,0.324,0.30,0.35,4.8680,4.0000,6.0000,0.64491,0.60,0.70,FuuA,154.48408,41.12671,15.44841,He3,pi+
38,22.0,0.175,0.00,0.25,0.68471,0.324,0.30,0.35,4.8487,4.0000,6.0000,0.74418,0.70,0.80,FuuA,71.52964,53.85606,7.15296,He3,pi+
39,22.0,0.170,0.00,0.25,0.70145,0.325,0.30,0.35,4.8294,4.0000,6.0000,0.90337,0.80,1.60,FuuA,20.83801,61.00526,2.08380,He3,pi+
40,22.0,0.212,0.00,0.25,0.57269,0.373,0.35,0.40,4.9721,4.0000,6.0000,0.29311,0.00,0.40,FuuA,674.34490,33.84761,67.43449,He3,pi+
41,22.0,0.201,0.00,0.25,0.60117,0.373,0.35,0.40,4.9312,4.0000,6.0000,0.42531,0.40,0.45,FuuA,422.91055,58.60608,42.29105,He3,pi+
42,22.0,0.197,0.00,0.25,0.61130,0.373,0.35,0.40,4.9227,4.0000,6.0000,0.47534,0.45,0.50,FuuA,336.08683,58.71345,33.60868,He3,pi+
43,22.0,0.194,0.00,0.25,0.62166,0.373,0.35,0.40,4.9165,4.0000,6.0000,0.52408,0.50,0.55,FuuA,261.87296,59.42338,26.18730,He3,pi+
44,22.0,0.190,0.00,0.25,0.63291,0.373,0.35,0.40,4.9077,4.0000,6.0000,0.57430,0.55,0.60,FuuA,197.80316,59.36234,19.78032,He3,pi+
45,22.0,0.185,0.00,0.25,0.64913,0.374,0.35,0.40,4.8898,4.0000,6.0000,0.64686,0.60,0.70,FuuA,127.57834,48.11526,12.75783,He3,pi+
46,22.0,0.179,0.00,0.25,0.66804,0.374,0.35,0.40,4.8657,4.0000,6.0000,0.74579,0.70,0.80,FuuA,64.21260,57.97483,6.42126,He3,pi+
47,22.0,0.173,0.00,0.25,0.69014,0.375,0.35,0.40,4.8404,4.0000,6.0000,0.91706,0.80,1.60,FuuA,19.68145,60.72686,1.96815,He3,pi+
48,22.0,0.215,0.00,0.25,0.56357,0.442,0.40,0.50,4.9879,4.0000,6.0000,0.29563,0.00,0.40,FuuA,404.72185,34.73918,40.47219,He3,pi+
49,22.0,0.205,0.00,0.25,0.58789,0.442,0.40,0.50,4.9452,4.0000,6.0000,0.42503,0.40,0.45,FuuA,275.07497,59.40380,27.50750,He3,pi+
50,22.0,0.202,0.00,0.25,0.59659,0.443,0.40,0.50,4.9343,4.0000,6.0000,0.47475,0.45,0.50,FuuA,226.72954,56.73878,22.67295,He3,pi+
51,22.0,0.199,0.00,0.25,0.60500,0.443,0.40,0.50,4.9254,4.0000,6.0000,0.52480,0.50,0.55,FuuA,182.22563,56.12017,18.22256,He3,pi+
52,22.0,0.196,0.00,0.25,0.61343,0.444,0.40,0.50,4.9192,4.0000,6.0000,0.57422,0.55,0.60,FuuA,143.68275,57.37878,14.36827,He3,pi+
53,22.0,0.192,0.00,0.25,0.62648,0.445,0.40,0.50,4.9095,4.0000,6.0000,0.64807,0.60,0.70,FuuA,97.58659,42.21618,9.75866,He3,pi+
54,22.0,0.187,0.00,0.25,0.64460,0.446,0.40,0.50,4.8928,4.0000,6.0000,0.74817,0.70,0.80,FuuA,53.44969,49.05115,5.34497,He3,pi+
55,22.0,0.178,0.00,0.25,0.67200,0.449,0.40,0.50,4.8605,4.0000,6.0000,0.93736,0.80,1.60,FuuA,17.74263,42.95571,1.77426,He3,pi+
56,22.0,0.220,0.00,0.25,0.55254,0.542,0.50,0.60,5.0061,4.0000,6.0000,0.29622,0.00,0.40,FuuA,200.52468,56.27032,20.05247,He3,pi+
57,22.0,0.211,0.00,0.25,0.57327,0.543,0.50,0.60,4.9635,4.0000,6.0000,0.42568,0.40,0.45,FuuA,148.32955,90.89943,14.83296,He3,pi+
58,22.0,0.208,0.00,0.25,0.58055,0.543,0.50,0.60,4.9522,4.0000,6.0000,0.47438,0.45,0.50,FuuA,127.58880,91.34587,12.75888,He3,pi+
59,22.0,0.205,0.00,0.25,0.58732,0.543,0.50,0.60,4.9425,4.0000,6.0000,0.52235,0.50,0.55,FuuA,108.23042,84.52869,10.82304,He3,pi+
60,22.0,0.203,0.00,0.25,0.59475,0.544,0.50,0.60,4.9339,4.0000,6.0000,0.57493,0.55,0.60,FuuA,88.68636,79.10760,8.86864,He3,pi+
61,22.0,0.199,0.00,0.25,0.60536,0.544,0.50,0.60,4.9243,4.0000,6.0000,0.65156,0.60,0.70,FuuA,64.28299,59.74984,6.42830,He3,pi+
62,22.0,0.194,0.00,0.25,0.61950,0.545,0.50,0.60,4.9121,4.0000,6.0000,0.75019,0.70,0.80,FuuA,39.93949,63.99114,3.99395,He3,pi+
63,22.0,0.185,0.00,0.25,0.65067,0.548,0.50,0.60,4.8832,4.0000,6.0000,0.97381,0.80,1.60,FuuA,13.93539,45.66895,1.39354,He3,pi+
64,22.0,0.223,0.00,0.25,0.54606,0.643,0.60,0.70,5.0202,4.0000,6.0000,0.30580,0.00,0.40,FuuA,100.16142,85.11254,10.01614,He3,pi+
65,22.0,0.215,0.00,0.25,0.56384,0.643,0.60,0.70,4.9829,4.0000,6.0000,0.43023,0.40,0.45,FuuA,79.33529,158.88281,7.93353,He3,pi+
66,22.0,0.212,0.00,0.25,0.56947,0.643,0.60,0.70,4.9671,4.0000,6.0000,0.47444,0.45,0.50,FuuA,71.24439,133.12779,7.12444,He3,pi+
67,22.0,0.210,0.00,0.25,0.57540,0.643,0.60,0.70,4.9585,4.0000,6.0000,0.52187,0.50,0.55,FuuA,62.57190,130.55684,6.25719,He3,pi+
68,22.0,0.207,0.00,0.25,0.58180,0.644,0.60,0.70,4.9484,4.0000,6.0000,0.57444,0.55,0.60,FuuA,53.42716,111.35342,5.34272,He3,pi+
69,22.0,0.204,0.00,0.25,0.59115,0.644,0.60,0.70,4.9353,4.0000,6.0000,0.65312,0.60,0.70,FuuA,40.94166,84.49279,4.09417,He3,pi+
70,22.0,0.200,0.00,0.25,0.60276,0.645,0.60,0.70,4.9231,4.0000,6.0000,0.75355,0.70,0.80,FuuA,27.68874,83.73626,2.76887,He3,pi+
71,22.0,0.190,0.00,0.25,0.63489,0.648,0.60,0.70,4.8960,4.0000,6.0000,1.01762,0.80,1.60,FuuA,9.87416,51.62929,0.98742,He3,pi+
72,22.0,0.234,0.00,0.25,0.66781,0.322,0.30,0.35,6.4519,6.0000,10.0000,0.31710,0.00,0.40,FuuA,486.31699,72.70643,48.63170,He3,pi+
73,22.0,0.229,0.00,0.25,0.69570,0.322,0.30,0.35,6.5545,6.0000,10.0000,0.42511,0.40,0.45,FuuA,292.47226,100.93612,29.24723,He3,pi+
74,22.0,0.227,0.00,0.25,0.70537,0.323,0.30,0.35,6.5892,6.0000,10.0000,0.47497,0.45,0.50,FuuA,223.38965,109.26988,22.33897,He3,pi+
75,22.0,0.226,0.00,0.25,0.71193,0.323,0.30,0.35,6.6139,6.0000,10.0000,0.52322,0.50,0.55,FuuA,168.39583,101.14176,16.83958,He3,pi+
76,22.0,0.225,0.00,0.25,0.71587,0.323,0.30,0.35,6.6300,6.0000,10.0000,0.57317,0.55,0.60,FuuA,122.62454,111.84998,12.26245,He3,pi+
77,22.0,0.224,0.00,0.25,0.72020,0.324,0.30,0.35,6.6443,6.0000,10.0000,0.64669,0.60,0.70,FuuA,74.63007,84.88576,7.46301,He3,pi+
78,22.0,0.223,0.00,0.25,0.72649,0.324,0.30,0.35,6.6728,6.0000,10.0000,0.74047,0.70,0.80,FuuA,35.20223,126.17013,3.52022,He3,pi+
79,22.0,0.221,0.00,0.25,0.73608,0.325,0.30,0.35,6.7035,6.0000,10.0000,0.88488,0.80,1.60,FuuA,11.68141,118.71137,1.16814,He3,pi+
80,22.0,0.237,0.00,0.25,0.65552,0.372,0.35,0.40,6.3991,6.0000,10.0000,0.31661,0.00,0.40,FuuA,342.81286,109.88299,34.28129,He3,pi+
81,22.0,0.232,0.00,0.25,0.68317,0.372,0.35,0.40,6.5189,6.0000,10.0000,0.42335,0.40,0.45,FuuA,217.06845,126.46961,21.70684,He3,pi+
82,22.0,0.229,0.00,0.25,0.69330,0.373,0.35,0.40,6.5468,6.0000,10.0000,0.47473,0.45,0.50,FuuA,169.29907,156.33842,16.92991,He3,pi+
83,22.0,0.228,0.00,0.25,0.70168,0.373,0.35,0.40,6.5739,6.0000,10.0000,0.52125,0.50,0.55,FuuA,132.54119,126.65539,13.25412,He3,pi+
84,22.0,0.226,0.00,0.25,0.70971,0.373,0.35,0.40,6.6065,6.0000,10.0000,0.57501,0.55,0.60,FuuA,97.04874,130.93179,9.70487,He3,pi+
85,22.0,0.225,0.00,0.25,0.71522,0.374,0.35,0.40,6.6259,6.0000,10.0000,0.64382,0.60,0.70,FuuA,63.43477,109.86690,6.34348,He3,pi+
86,22.0,0.224,0.00,0.25,0.72016,0.374,0.35,0.40,6.6440,6.0000,10.0000,0.74626,0.70,0.80,FuuA,31.24569,113.34727,3.12457,He3,pi+
87,22.0,0.222,0.00,0.25,0.73093,0.375,0.35,0.40,6.6873,6.0000,10.0000,0.92678,0.80,1.60,FuuA,8.26452,133.88644,0.82645,He3,pi+
88,22.0,0.238,0.00,0.25,0.64657,0.439,0.40,0.50,6.3551,6.0000,10.0000,0.33652,0.00,0.40,FuuA,204.30939,114.20726,20.43094,He3,pi+
89,22.0,0.234,0.00,0.25,0.66971,0.440,0.40,0.50,6.4667,6.0000,10.0000,0.43403,0.40,0.45,FuuA,139.02222,161.83403,13.90222,He3,pi+
90,22.0,0.232,0.00,0.25,0.67887,0.441,0.40,0.50,6.5024,6.0000,10.0000,0.47932,0.45,0.50,FuuA,113.98338,149.82636,11.39834,He3,pi+
91,22.0,0.231,0.00,0.25,0.68759,0.442,0.40,0.50,6.5283,6.0000,10.0000,0.52889,0.50,0.55,FuuA,90.39755,130.32255,9.03976,He3,pi+
92,22.0,0.229,0.00,0.25,0.69570,0.442,0.40,0.50,6.5503,6.0000,10.0000,0.58134,0.55,0.60,FuuA,69.30127,131.64798,6.93013,He3,pi+
93,22.0,0.227,0.00,0.25,0.70536,0.444,0.40,0.50,6.5886,6.0000,10.0000,0.65304,0.60,0.70,FuuA,46.69788,99.70671,4.66979,He3,pi+
94,22.0,0.226,0.00,0.25,0.71317,0.445,0.40,0.50,6.6186,6.0000,10.0000,0.74635,0.70,0.80,FuuA,26.25791,110.07466,2.62579,He3,pi+
95,22.0,0.224,0.00,0.25,0.72221,0.449,0.40,0.50,6.6514,6.0000,10.0000,0.93525,0.80,1.60,FuuA,8.64866,90.49153,0.86487,He3,pi+
96,22.0,0.241,0.00,0.25,0.63008,0.539,0.50,0.60,6.2691,6.0000,10.0000,0.33864,0.00,0.40,FuuA,105.77703,234.41880,10.57770,He3,pi+
97,22.0,0.237,0.00,0.25,0.65209,0.541,0.50,0.60,6.3837,6.0000,10.0000,0.44348,0.40,0.45,FuuA,75.19546,221.17920,7.51955,He3,pi+
98,22.0,0.235,0.00,0.25,0.66463,0.542,0.50,0.60,6.4436,6.0000,10.0000,0.50976,0.50,0.55,FuuA,58.66090,215.33820,5.86609,He3,pi+
99,22.0,0.233,0.00,0.25,0.67415,0.542,0.50,0.60,6.4859,6.0000,10.0000,0.56150,0.55,0.60,FuuA,47.50702,226.63080,4.75070,He3,pi+
100,22.0,0.231,0.00,0.25,0.68674,0.543,0.50,0.60,6.5261,6.0000,10.0000,0.64577,0.60,0.70,FuuA,33.00414,130.79702,3.30041,He3,pi+
101,22.0,0.228,0.00,0.25,0.69969,0.544,0.50,0.60,6.5640,6.0000,10.0000,0.74875,0.70,0.80,FuuA,19.66973,159.54937,1.96697,He3,pi+
102,22.0,0.225,0.00,0.25,0.71470,0.548,0.50,0.60,6.6225,6.0000,10.0000,0.97243,0.80,1.60,FuuA,6.80421,98.34420,0.68042,He3,pi+
103,22.0,0.240,0.00,0.25,0.63787,0.640,0.60,0.70,6.3093,6.0000,10.0000,0.44357,0.40,0.45,FuuA,42.38636,228.18840,4.23864,He3,pi+
104,22.0,0.235,0.00,0.25,0.66291,0.642,0.60,0.70,6.4351,6.0000,10.0000,0.59506,0.55,0.60,FuuA,25.61339,227.40960,2.56134,He3,pi+
105,22.0,0.233,0.00,0.25,0.67756,0.643,0.60,0.70,6.4974,6.0000,10.0000,0.69238,0.60,0.70,FuuA,17.56317,227.02020,1.75632,He3,pi+
106,22.0,0.230,0.00,0.25,0.68830,0.644,0.60,0.70,6.5286,6.0000,10.0000,0.78065,0.70,0.80,FuuA,12.05280,222.73680,1.20528,He3,pi+
107,22.0,0.226,0.00,0.25,0.70876,0.647,0.60,0.70,6.5988,6.0000,10.0000,1.03992,0.80,1.60,FuuA,4.16574,120.36159,0.41657,He3,pi+
