i,Ebeam,x,xl,xr,y,z,zl,zr,Q2,Q2l,Q2r,pT,pTl,pTr,obs,value,stat,syst,target,hadron
231,11,0.185,0.00,0.25,0.59263,0.524,0.50,0.55,2.2123,2.0000,2.5000,0.42964,0.40,0.45,FuuA,298.90664,79.56947,29.89066,He3,pi-
232,11,0.183,0.00,0.25,0.59833,0.524,0.50,0.55,2.2107,2.0000,2.5000,0.47746,0.45,0.50,FuuA,255.45224,91.12583,25.54522,He3,pi-
233,11,0.181,0.00,0.25,0.60303,0.524,0.50,0.55,2.2093,2.0000,2.5000,0.52420,0.50,0.55,FuuA,215.72082,90.37382,21.57208,He3,pi-
234,11,0.181,0.00,0.25,0.60539,0.524,0.50,0.55,2.2068,2.0000,2.5000,0.57817,0.55,0.60,FuuA,174.49237,92.02512,17.44924,He3,pi-
235,11,0.181,0.00,0.25,0.60579,0.524,0.50,0.55,2.2038,2.0000,2.5000,0.64496,0.60,0.70,FuuA,130.64684,91.64657,13.06468,He3,pi-
236,11,0.182,0.00,0.25,0.60174,0.525,0.50,0.55,2.2033,2.0000,2.5000,0.74099,0.70,0.80,FuuA,81.98784,91.34900,8.19878,He3,pi-
237,11,0.179,0.00,0.25,0.61059,0.525,0.50,0.55,2.2079,2.0000,2.5000,0.93001,0.80,1.60,FuuA,29.82997,95.07179,2.98300,He3,pi-
238,11,0.212,0.00,0.25,0.50911,0.573,0.55,0.60,2.2099,2.0000,2.5000,0.07602,0.00,0.10,FuuA,402.55473,112.61304,40.25547,He3,pi-
239,11,0.210,0.00,0.25,0.51749,0.573,0.55,0.60,2.2125,2.0000,2.5000,0.12849,0.10,0.15,FuuA,386.44036,157.70700,38.64404,He3,pi-
240,11,0.206,0.00,0.25,0.52939,0.573,0.55,0.60,2.2141,2.0000,2.5000,0.17528,0.15,0.20,FuuA,365.69393,91.33499,36.56939,He3,pi-
241,11,0.201,0.00,0.25,0.54397,0.573,0.55,0.60,2.2149,2.0000,2.5000,0.22484,0.20,0.25,FuuA,340.46625,112.33262,34.04663,He3,pi-
242,11,0.196,0.00,0.25,0.55699,0.574,0.55,0.60,2.2147,2.0000,2.5000,0.26899,0.25,0.30,FuuA,315.66956,91.64932,31.56696,He3,pi-
243,11,0.192,0.00,0.25,0.56844,0.574,0.55,0.60,2.2148,2.0000,2.5000,0.31917,0.30,0.35,FuuA,285.66411,91.47565,28.56641,He3,pi-
244,11,0.189,0.00,0.25,0.57767,0.574,0.55,0.60,2.2135,2.0000,2.5000,0.36872,0.35,0.40,FuuA,255.30850,90.89272,25.53085,He3,pi-
245,11,0.186,0.00,0.25,0.58633,0.574,0.55,0.60,2.2129,2.0000,2.5000,0.41937,0.40,0.45,FuuA,223.99831,91.22750,22.39983,He3,pi-
246,11,0.184,0.00,0.25,0.59324,0.574,0.55,0.60,2.2118,2.0000,2.5000,0.47308,0.45,0.50,FuuA,191.60350,91.32771,19.16035,He3,pi-
247,11,0.183,0.00,0.25,0.59872,0.574,0.55,0.60,2.2100,2.0000,2.5000,0.52151,0.50,0.55,FuuA,163.98882,113.00973,16.39888,He3,pi-
248,11,0.182,0.00,0.25,0.60213,0.574,0.55,0.60,2.2091,2.0000,2.5000,0.56508,0.55,0.60,FuuA,140.74743,111.37776,14.07474,He3,pi-
249,11,0.181,0.00,0.25,0.60554,0.574,0.55,0.60,2.2064,2.0000,2.5000,0.64581,0.60,0.70,FuuA,103.47564,79.27517,10.34756,He3,pi-
250,11,0.180,0.00,0.25,0.60791,0.574,0.55,0.60,2.2050,2.0000,2.5000,0.75809,0.70,0.80,FuuA,62.50389,112.05725,6.25039,He3,pi-
251,11,0.174,0.00,0.25,0.62467,0.574,0.55,0.60,2.2065,2.0000,2.5000,0.94231,0.80,1.60,FuuA,25.91029,102.96030,2.59103,He3,pi-
