i,Ebeam,x,xl,xr,y,z,zl,zr,Q2,Q2l,Q2r,pT,pTl,pTr,obs,value,stat,syst,target,hadron
16,11,0.118,0.00,0.25,0.54708,0.374,0.35,0.40,1.3032,1.0000,1.5000,0.17738,0.15,0.20,FuuA,2245.52372,74.92990,336.82856,He3,K+
17,11,0.111,0.00,0.25,0.57495,0.374,0.35,0.40,1.2835,1.0000,1.5000,0.22628,0.20,0.25,FuuA,2005.88347,63.85936,300.88252,He3,K+
18,11,0.105,0.00,0.25,0.60220,0.374,0.35,0.40,1.2691,1.0000,1.5000,0.27532,0.25,0.30,FuuA,1741.29654,56.22816,261.19448,He3,K+
19,11,0.100,0.00,0.25,0.62841,0.374,0.35,0.40,1.2568,1.0000,1.5000,0.32529,0.30,0.35,FuuA,1470.28890,51.40128,220.54334,He3,K+
20,11,0.096,0.00,0.25,0.64978,0.374,0.35,0.40,1.2467,1.0000,1.5000,0.37492,0.35,0.40,FuuA,1217.54995,50.53165,182.63249,He3,K+
21,11,0.093,0.00,0.25,0.66499,0.374,0.35,0.40,1.2414,1.0000,1.5000,0.42446,0.40,0.45,FuuA,986.40264,50.41259,147.96040,He3,K+
22,11,0.092,0.00,0.25,0.67633,0.374,0.35,0.40,1.2379,1.0000,1.5000,0.47428,0.45,0.50,FuuA,780.56991,52.38380,117.08549,He3,K+
23,11,0.091,0.00,0.25,0.68311,0.374,0.35,0.40,1.2353,1.0000,1.5000,0.52448,0.50,0.55,FuuA,603.57332,54.08900,90.53600,He3,K+
24,11,0.090,0.00,0.25,0.68653,0.374,0.35,0.40,1.2331,1.0000,1.5000,0.57504,0.55,0.60,FuuA,455.40391,57.40556,68.31059,He3,K+
25,11,0.089,0.00,0.25,0.69744,0.375,0.35,0.40,1.2310,1.0000,1.5000,0.64598,0.60,0.70,FuuA,295.31088,47.22674,44.29663,He3,K+
26,11,0.086,0.00,0.25,0.71283,0.377,0.35,0.40,1.2257,1.0000,1.5000,0.74079,0.70,0.80,FuuA,152.47210,70.16923,22.87082,He3,K+
27,11,0.081,0.00,0.25,0.74729,0.379,0.35,0.40,1.2210,1.0000,1.5000,0.85496,0.80,1.60,FuuA,64.17940,103.62188,9.62691,He3,K+
28,11,0.141,0.00,0.25,0.47805,0.424,0.40,0.45,1.3736,1.0000,1.5000,0.06941,0.00,0.10,FuuA,2072.08153,127.58624,310.81223,He3,K+
29,11,0.131,0.00,0.25,0.50671,0.424,0.40,0.45,1.3402,1.0000,1.5000,0.12628,0.10,0.15,FuuA,1971.40807,114.24094,295.71121,He3,K+
30,11,0.122,0.00,0.25,0.53276,0.424,0.40,0.45,1.3144,1.0000,1.5000,0.17518,0.15,0.20,FuuA,1836.51506,82.81999,275.47726,He3,K+
31,11,0.115,0.00,0.25,0.55819,0.424,0.40,0.45,1.2945,1.0000,1.5000,0.22516,0.20,0.25,FuuA,1662.34742,72.57650,249.35211,He3,K+
32,11,0.109,0.00,0.25,0.58329,0.424,0.40,0.45,1.2783,1.0000,1.5000,0.27507,0.25,0.30,FuuA,1466.77945,61.70941,220.01692,He3,K+
33,11,0.104,0.00,0.25,0.60756,0.424,0.40,0.45,1.2656,1.0000,1.5000,0.32498,0.30,0.35,FuuA,1262.94027,58.64027,189.44104,He3,K+
34,11,0.100,0.00,0.25,0.62993,0.424,0.40,0.45,1.2555,1.0000,1.5000,0.37539,0.35,0.40,FuuA,1061.66170,53.76456,159.24925,He3,K+
35,11,0.096,0.00,0.25,0.64882,0.424,0.40,0.45,1.2471,1.0000,1.5000,0.42605,0.40,0.45,FuuA,873.97072,54.62320,131.09561,He3,K+
36,11,0.094,0.00,0.25,0.66258,0.425,0.40,0.45,1.2416,1.0000,1.5000,0.47470,0.45,0.50,FuuA,711.60589,55.90042,106.74088,He3,K+
37,11,0.092,0.00,0.25,0.67320,0.425,0.40,0.45,1.2384,1.0000,1.5000,0.52426,0.50,0.55,FuuA,565.54458,56.68460,84.83169,He3,K+
38,11,0.091,0.00,0.25,0.68103,0.425,0.40,0.45,1.2359,1.0000,1.5000,0.57529,0.55,0.60,FuuA,437.08095,59.87155,65.56214,He3,K+
39,11,0.091,0.00,0.25,0.68559,0.425,0.40,0.45,1.2332,1.0000,1.5000,0.64845,0.60,0.70,FuuA,293.87113,47.32872,44.08067,He3,K+
40,11,0.089,0.00,0.25,0.69820,0.426,0.40,0.45,1.2305,1.0000,1.5000,0.74658,0.70,0.80,FuuA,158.80603,57.37062,23.82090,He3,K+
41,11,0.084,0.00,0.25,0.72254,0.428,0.40,0.45,1.2240,1.0000,1.5000,0.88400,0.80,1.60,FuuA,63.41825,73.26401,9.51274,He3,K+
42,11,0.142,0.00,0.25,0.47553,0.474,0.45,0.50,1.3765,1.0000,1.5000,0.07229,0.00,0.10,FuuA,1685.70465,132.08420,252.85570,He3,K+
43,11,0.133,0.00,0.25,0.49936,0.474,0.45,0.50,1.3481,1.0000,1.5000,0.12800,0.10,0.15,FuuA,1613.90270,131.80272,242.08541,He3,K+
44,11,0.125,0.00,0.25,0.52260,0.474,0.45,0.50,1.3239,1.0000,1.5000,0.17547,0.15,0.20,FuuA,1518.23142,90.95300,227.73471,He3,K+
45,11,0.118,0.00,0.25,0.54682,0.474,0.45,0.50,1.3025,1.0000,1.5000,0.22721,0.20,0.25,FuuA,1388.06335,78.18053,208.20950,He3,K+
46,11,0.112,0.00,0.25,0.56851,0.474,0.45,0.50,1.2868,1.0000,1.5000,0.27571,0.25,0.30,FuuA,1247.33632,72.02089,187.10045,He3,K+
47,11,0.108,0.00,0.25,0.58994,0.474,0.45,0.50,1.2743,1.0000,1.5000,0.32550,0.30,0.35,FuuA,1092.89909,62.51928,163.93486,He3,K+
48,11,0.103,0.00,0.25,0.61164,0.474,0.45,0.50,1.2636,1.0000,1.5000,0.37627,0.35,0.40,FuuA,934.43685,60.43861,140.16553,He3,K+
49,11,0.099,0.00,0.25,0.63125,0.474,0.45,0.50,1.2545,1.0000,1.5000,0.42600,0.40,0.45,FuuA,786.53385,58.18765,117.98008,He3,K+
50,11,0.096,0.00,0.25,0.64738,0.475,0.45,0.50,1.2473,1.0000,1.5000,0.47536,0.45,0.50,FuuA,651.63874,58.92169,97.74581,He3,K+
51,11,0.094,0.00,0.25,0.66031,0.475,0.45,0.50,1.2423,1.0000,1.5000,0.52374,0.50,0.55,FuuA,532.57124,60.66191,79.88569,He3,K+
52,11,0.093,0.00,0.25,0.67039,0.475,0.45,0.50,1.2388,1.0000,1.5000,0.57380,0.55,0.60,FuuA,424.67065,60.75262,63.70060,He3,K+
53,11,0.091,0.00,0.25,0.68019,0.475,0.45,0.50,1.2357,1.0000,1.5000,0.64849,0.60,0.70,FuuA,294.36552,48.19528,44.15483,He3,K+
54,11,0.090,0.00,0.25,0.68619,0.475,0.45,0.50,1.2325,1.0000,1.5000,0.74673,0.70,0.80,FuuA,169.98731,56.76946,25.49810,He3,K+
55,11,0.087,0.00,0.25,0.70809,0.477,0.45,0.50,1.2270,1.0000,1.5000,0.89932,0.80,1.60,FuuA,69.88136,54.77922,10.48220,He3,K+
56,11,0.144,0.00,0.25,0.47148,0.524,0.50,0.55,1.3812,1.0000,1.5000,0.06919,0.00,0.10,FuuA,1388.39063,149.78898,208.25859,He3,K+
57,11,0.136,0.00,0.25,0.49138,0.524,0.50,0.55,1.3576,1.0000,1.5000,0.12415,0.10,0.15,FuuA,1336.80790,146.00153,200.52118,He3,K+
58,11,0.129,0.00,0.25,0.51292,0.524,0.50,0.55,1.3333,1.0000,1.5000,0.17176,0.15,0.20,FuuA,1270.41063,102.05287,190.56159,He3,K+
59,11,0.121,0.00,0.25,0.53591,0.524,0.50,0.55,1.3109,1.0000,1.5000,0.22568,0.20,0.25,FuuA,1172.75890,84.09842,175.91384,He3,K+
60,11,0.115,0.00,0.25,0.55681,0.524,0.50,0.55,1.2949,1.0000,1.5000,0.27773,0.25,0.30,FuuA,1059.63378,77.00884,158.94507,He3,K+
61,11,0.111,0.00,0.25,0.57638,0.524,0.50,0.55,1.2816,1.0000,1.5000,0.32702,0.30,0.35,FuuA,944.32785,71.07940,141.64918,He3,K+
62,11,0.106,0.00,0.25,0.59543,0.524,0.50,0.55,1.2710,1.0000,1.5000,0.37563,0.35,0.40,FuuA,826.85652,66.85193,124.02848,He3,K+
63,11,0.102,0.00,0.25,0.61434,0.524,0.50,0.55,1.2617,1.0000,1.5000,0.42517,0.40,0.45,FuuA,709.22418,62.73735,106.38363,He3,K+
64,11,0.099,0.00,0.25,0.63211,0.524,0.50,0.55,1.2534,1.0000,1.5000,0.47435,0.45,0.50,FuuA,598.84433,63.30707,89.82665,He3,K+
65,11,0.096,0.00,0.25,0.64671,0.524,0.50,0.55,1.2470,1.0000,1.5000,0.52299,0.50,0.55,FuuA,499.07875,62.64468,74.86181,He3,K+
66,11,0.094,0.00,0.25,0.65876,0.525,0.50,0.55,1.2421,1.0000,1.5000,0.57436,0.55,0.60,FuuA,405.12933,62.04203,60.76940,He3,K+
67,11,0.092,0.00,0.25,0.67157,0.525,0.50,0.55,1.2382,1.0000,1.5000,0.64763,0.60,0.70,FuuA,292.84106,50.20168,43.92616,He3,K+
68,11,0.091,0.00,0.25,0.68227,0.525,0.50,0.55,1.2342,1.0000,1.5000,0.74444,0.70,0.80,FuuA,180.26221,56.56373,27.03933,He3,K+
69,11,0.088,0.00,0.25,0.70103,0.526,0.50,0.55,1.2268,1.0000,1.5000,0.92143,0.80,1.60,FuuA,72.52567,46.95884,10.87885,He3,K+
70,11,0.146,0.00,0.25,0.46665,0.575,0.55,0.60,1.3876,1.0000,1.5000,0.05796,0.00,0.10,FuuA,1192.57037,191.19540,178.88556,He3,K+
71,11,0.139,0.00,0.25,0.48474,0.574,0.55,0.60,1.3662,1.0000,1.5000,0.11969,0.10,0.15,FuuA,1148.88832,132.71401,172.33325,He3,K+
72,11,0.131,0.00,0.25,0.50655,0.574,0.55,0.60,1.3433,1.0000,1.5000,0.17663,0.15,0.20,FuuA,1084.55698,108.46887,162.68355,He3,K+
73,11,0.124,0.00,0.25,0.52743,0.574,0.55,0.60,1.3235,1.0000,1.5000,0.23031,0.20,0.25,FuuA,1006.03771,93.14535,150.90566,He3,K+
74,11,0.119,0.00,0.25,0.54439,0.574,0.55,0.60,1.3100,1.0000,1.5000,0.27671,0.25,0.30,FuuA,926.36239,94.21181,138.95436,He3,K+
75,11,0.115,0.00,0.25,0.56187,0.574,0.55,0.60,1.2978,1.0000,1.5000,0.32384,0.30,0.35,FuuA,838.11897,76.10527,125.71785,He3,K+
76,11,0.110,0.00,0.25,0.58084,0.574,0.55,0.60,1.2873,1.0000,1.5000,0.37681,0.35,0.40,FuuA,734.61347,70.25932,110.19202,He3,K+
77,11,0.106,0.00,0.25,0.59947,0.574,0.55,0.60,1.2774,1.0000,1.5000,0.42791,0.40,0.45,FuuA,635.53954,69.74742,95.33093,He3,K+
78,11,0.103,0.00,0.25,0.61611,0.574,0.55,0.60,1.2704,1.0000,1.5000,0.47630,0.45,0.50,FuuA,545.11166,69.10659,81.76675,He3,K+
79,11,0.100,0.00,0.25,0.63108,0.574,0.55,0.60,1.2637,1.0000,1.5000,0.52396,0.50,0.55,FuuA,462.58118,68.90502,69.38718,He3,K+
80,11,0.098,0.00,0.25,0.64453,0.574,0.55,0.60,1.2584,1.0000,1.5000,0.57516,0.55,0.60,FuuA,382.39468,65.21899,57.35920,He3,K+
81,11,0.095,0.00,0.25,0.65982,0.574,0.55,0.60,1.2529,1.0000,1.5000,0.64878,0.60,0.70,FuuA,284.23520,52.80422,42.63528,He3,K+
82,11,0.092,0.00,0.25,0.67525,0.575,0.55,0.60,1.2474,1.0000,1.5000,0.74501,0.70,0.80,FuuA,183.59603,57.99360,27.53940,He3,K+
83,11,0.088,0.00,0.25,0.69937,0.575,0.55,0.60,1.2364,1.0000,1.5000,0.94407,0.80,1.60,FuuA,72.97188,44.58931,10.94578,He3,K+
84,11,0.185,0.00,0.25,0.46032,0.327,0.30,0.35,1.7245,1.5000,2.0000,0.06585,0.00,0.10,FuuA,1991.16469,78.19045,298.67470,He3,K+
85,11,0.173,0.00,0.25,0.49940,0.327,0.30,0.35,1.7244,1.5000,2.0000,0.12706,0.10,0.15,FuuA,1775.90570,76.03091,266.38585,He3,K+
86,11,0.162,0.00,0.25,0.53545,0.327,0.30,0.35,1.7235,1.5000,2.0000,0.17597,0.15,0.20,FuuA,1565.78354,69.40654,234.86753,He3,K+
87,11,0.153,0.00,0.25,0.56521,0.327,0.30,0.35,1.7207,1.5000,2.0000,0.22489,0.20,0.25,FuuA,1359.76672,63.02391,203.96501,He3,K+
88,11,0.148,0.00,0.25,0.58718,0.327,0.30,0.35,1.7177,1.5000,2.0000,0.27475,0.25,0.30,FuuA,1159.25852,61.14186,173.88878,He3,K+
89,11,0.144,0.00,0.25,0.60276,0.327,0.30,0.35,1.7150,1.5000,2.0000,0.32498,0.30,0.35,FuuA,966.63273,60.89349,144.99491,He3,K+
90,11,0.142,0.00,0.25,0.61247,0.327,0.30,0.35,1.7126,1.5000,2.0000,0.37459,0.35,0.40,FuuA,790.02139,64.28314,118.50321,He3,K+
91,11,0.141,0.00,0.25,0.61580,0.327,0.30,0.35,1.7099,1.5000,2.0000,0.42448,0.40,0.45,FuuA,631.04800,66.00660,94.65720,He3,K+
92,11,0.143,0.00,0.25,0.61104,0.327,0.30,0.35,1.7069,1.5000,2.0000,0.47533,0.45,0.50,FuuA,491.37142,70.84560,73.70571,He3,K+
93,11,0.143,0.00,0.25,0.60819,0.327,0.30,0.35,1.7066,1.5000,2.0000,0.52554,0.50,0.55,FuuA,373.21203,75.84018,55.98180,He3,K+
94,11,0.141,0.00,0.25,0.61798,0.328,0.30,0.35,1.7107,1.5000,2.0000,0.57516,0.55,0.60,FuuA,273.83761,85.77907,41.07564,He3,K+
95,11,0.134,0.00,0.25,0.64151,0.329,0.30,0.35,1.7156,1.5000,2.0000,0.64349,0.60,0.70,FuuA,172.27472,81.65278,25.84121,He3,K+
96,11,0.124,0.00,0.25,0.68412,0.331,0.30,0.35,1.7172,1.5000,2.0000,0.74144,0.70,0.80,FuuA,79.99061,147.34153,11.99859,He3,K+
97,11,0.115,0.00,0.25,0.73123,0.336,0.30,0.35,1.7155,1.5000,2.0000,0.84075,0.80,1.60,FuuA,33.07421,369.54060,4.96113,He3,K+
98,11,0.187,0.00,0.25,0.45661,0.374,0.35,0.40,1.7293,1.5000,2.0000,0.06616,0.00,0.10,FuuA,1743.60240,75.59273,261.54036,He3,K+
99,11,0.178,0.00,0.25,0.48365,0.374,0.35,0.40,1.7299,1.5000,2.0000,0.12576,0.10,0.15,FuuA,1588.01962,75.47582,238.20294,He3,K+
100,11,0.168,0.00,0.25,0.51567,0.374,0.35,0.40,1.7292,1.5000,2.0000,0.17543,0.15,0.20,FuuA,1417.25351,65.18792,212.58803,He3,K+
101,11,0.159,0.00,0.25,0.54564,0.374,0.35,0.40,1.7277,1.5000,2.0000,0.22605,0.20,0.25,FuuA,1236.35823,62.00373,185.45373,He3,K+
102,11,0.153,0.00,0.25,0.56923,0.374,0.35,0.40,1.7251,1.5000,2.0000,0.27539,0.25,0.30,FuuA,1064.16278,59.81153,159.62442,He3,K+
103,11,0.149,0.00,0.25,0.58646,0.374,0.35,0.40,1.7225,1.5000,2.0000,0.32451,0.30,0.35,FuuA,901.90434,59.58013,135.28565,He3,K+
104,11,0.146,0.00,0.25,0.59873,0.375,0.35,0.40,1.7206,1.5000,2.0000,0.37460,0.35,0.40,FuuA,746.89943,59.94361,112.03492,He3,K+
105,11,0.144,0.00,0.25,0.60702,0.375,0.35,0.40,1.7185,1.5000,2.0000,0.42409,0.40,0.45,FuuA,607.28589,64.65036,91.09288,He3,K+
106,11,0.143,0.00,0.25,0.61166,0.375,0.35,0.40,1.7163,1.5000,2.0000,0.47361,0.45,0.50,FuuA,483.59257,66.34869,72.53889,He3,K+
107,11,0.144,0.00,0.25,0.60966,0.375,0.35,0.40,1.7131,1.5000,2.0000,0.52531,0.50,0.55,FuuA,374.09732,70.73493,56.11460,He3,K+
108,11,0.145,0.00,0.25,0.60448,0.375,0.35,0.40,1.7114,1.5000,2.0000,0.57466,0.55,0.60,FuuA,286.47884,80.80867,42.97183,He3,K+
109,11,0.143,0.00,0.25,0.61115,0.375,0.35,0.40,1.7150,1.5000,2.0000,0.64526,0.60,0.70,FuuA,187.11579,63.49319,28.06737,He3,K+
110,11,0.135,0.00,0.25,0.63901,0.377,0.35,0.40,1.7219,1.5000,2.0000,0.74432,0.70,0.80,FuuA,91.95735,96.13617,13.79360,He3,K+
111,11,0.124,0.00,0.25,0.68528,0.379,0.35,0.40,1.7225,1.5000,2.0000,0.86070,0.80,1.60,FuuA,36.71740,154.39775,5.50761,He3,K+
112,11,0.188,0.00,0.25,0.45322,0.424,0.40,0.45,1.7289,1.5000,2.0000,0.06569,0.00,0.10,FuuA,1391.89261,81.69928,208.78389,He3,K+
113,11,0.181,0.00,0.25,0.47375,0.424,0.40,0.45,1.7289,1.5000,2.0000,0.12528,0.10,0.15,FuuA,1287.15244,79.83315,193.07287,He3,K+
114,11,0.173,0.00,0.25,0.49892,0.425,0.40,0.45,1.7293,1.5000,2.0000,0.17435,0.15,0.20,FuuA,1165.67327,70.13555,174.85099,He3,K+
115,11,0.165,0.00,0.25,0.52736,0.424,0.40,0.45,1.7284,1.5000,2.0000,0.22437,0.20,0.25,FuuA,1030.71673,66.47251,154.60751,He3,K+
116,11,0.158,0.00,0.25,0.55193,0.424,0.40,0.45,1.7264,1.5000,2.0000,0.27502,0.25,0.30,FuuA,895.26172,62.09838,134.28926,He3,K+
117,11,0.153,0.00,0.25,0.57132,0.425,0.40,0.45,1.7242,1.5000,2.0000,0.32605,0.30,0.35,FuuA,763.92567,62.23013,114.58885,He3,K+
118,11,0.149,0.00,0.25,0.58584,0.425,0.40,0.45,1.7221,1.5000,2.0000,0.37569,0.35,0.40,FuuA,643.90043,63.75507,96.58506,He3,K+
119,11,0.146,0.00,0.25,0.59651,0.425,0.40,0.45,1.7203,1.5000,2.0000,0.42460,0.40,0.45,FuuA,534.63222,65.99044,80.19483,He3,K+
120,11,0.145,0.00,0.25,0.60430,0.425,0.40,0.45,1.7186,1.5000,2.0000,0.47358,0.45,0.50,FuuA,435.56637,69.09207,65.33496,He3,K+
121,11,0.144,0.00,0.25,0.60922,0.425,0.40,0.45,1.7170,1.5000,2.0000,0.52466,0.50,0.55,FuuA,344.94124,71.08691,51.74119,He3,K+
122,11,0.143,0.00,0.25,0.61054,0.425,0.40,0.45,1.7144,1.5000,2.0000,0.57450,0.55,0.60,FuuA,269.75030,82.65310,40.46255,He3,K+
123,11,0.144,0.00,0.25,0.60740,0.425,0.40,0.45,1.7120,1.5000,2.0000,0.64432,0.60,0.70,FuuA,186.70907,64.17681,28.00636,He3,K+
124,11,0.140,0.00,0.25,0.61778,0.426,0.40,0.45,1.7148,1.5000,2.0000,0.74448,0.70,0.80,FuuA,100.33977,78.05179,15.05097,He3,K+
125,11,0.131,0.00,0.25,0.65370,0.428,0.40,0.45,1.7208,1.5000,2.0000,0.88340,0.80,1.60,FuuA,38.65595,102.60854,5.79839,He3,K+
126,11,0.189,0.00,0.25,0.45103,0.474,0.45,0.50,1.7283,1.5000,2.0000,0.06626,0.00,0.10,FuuA,1135.47436,87.00394,170.32115,He3,K+
127,11,0.183,0.00,0.25,0.46829,0.475,0.45,0.50,1.7288,1.5000,2.0000,0.12765,0.10,0.15,FuuA,1057.51675,81.29179,158.62751,He3,K+
128,11,0.177,0.00,0.25,0.48858,0.474,0.45,0.50,1.7284,1.5000,2.0000,0.17632,0.15,0.20,FuuA,970.60606,76.57037,145.59091,He3,K+
129,11,0.169,0.00,0.25,0.51318,0.475,0.45,0.50,1.7285,1.5000,2.0000,0.22576,0.20,0.25,FuuA,869.10202,68.67875,130.36530,He3,K+
130,11,0.162,0.00,0.25,0.53696,0.475,0.45,0.50,1.7278,1.5000,2.0000,0.27637,0.25,0.30,FuuA,763.29219,67.74803,114.49383,He3,K+
131,11,0.156,0.00,0.25,0.55676,0.475,0.45,0.50,1.7255,1.5000,2.0000,0.32525,0.30,0.35,FuuA,664.29124,66.67895,99.64369,He3,K+
132,11,0.152,0.00,0.25,0.57253,0.475,0.45,0.50,1.7235,1.5000,2.0000,0.37385,0.35,0.40,FuuA,570.39913,66.44552,85.55987,He3,K+
133,11,0.149,0.00,0.25,0.58529,0.475,0.45,0.50,1.7219,1.5000,2.0000,0.42473,0.40,0.45,FuuA,478.51662,65.20098,71.77749,He3,K+
134,11,0.147,0.00,0.25,0.59507,0.475,0.45,0.50,1.7203,1.5000,2.0000,0.47500,0.45,0.50,FuuA,395.50416,72.02837,59.32562,He3,K+
135,11,0.145,0.00,0.25,0.60293,0.475,0.45,0.50,1.7190,1.5000,2.0000,0.52532,0.50,0.55,FuuA,321.09908,71.42510,48.16486,He3,K+
136,11,0.143,0.00,0.25,0.60910,0.475,0.45,0.50,1.7175,1.5000,2.0000,0.57638,0.55,0.60,FuuA,255.04617,81.29950,38.25692,He3,K+
137,11,0.142,0.00,0.25,0.61463,0.475,0.45,0.50,1.7147,1.5000,2.0000,0.64803,0.60,0.70,FuuA,180.38839,64.21657,27.05826,He3,K+
138,11,0.140,0.00,0.25,0.61716,0.475,0.45,0.50,1.7112,1.5000,2.0000,0.74510,0.70,0.80,FuuA,105.76275,80.93072,15.86441,He3,K+
139,11,0.133,0.00,0.25,0.64211,0.476,0.45,0.50,1.7158,1.5000,2.0000,0.89722,0.80,1.60,FuuA,43.47679,77.54409,6.52152,He3,K+
140,11,0.190,0.00,0.25,0.44971,0.524,0.50,0.55,1.7285,1.5000,2.0000,0.06587,0.00,0.10,FuuA,935.05533,93.78854,140.25830,He3,K+
141,11,0.185,0.00,0.25,0.46371,0.524,0.50,0.55,1.7284,1.5000,2.0000,0.12777,0.10,0.15,FuuA,879.85958,85.40594,131.97894,He3,K+
142,11,0.179,0.00,0.25,0.48050,0.524,0.50,0.55,1.7288,1.5000,2.0000,0.17789,0.15,0.20,FuuA,813.38047,79.76479,122.00707,He3,K+
143,11,0.173,0.00,0.25,0.50170,0.524,0.50,0.55,1.7285,1.5000,2.0000,0.22772,0.20,0.25,FuuA,736.61128,72.82023,110.49169,He3,K+
144,11,0.166,0.00,0.25,0.52468,0.524,0.50,0.55,1.7282,1.5000,2.0000,0.27786,0.25,0.30,FuuA,654.63103,71.69117,98.19465,He3,K+
145,11,0.160,0.00,0.25,0.54380,0.524,0.50,0.55,1.7270,1.5000,2.0000,0.32526,0.30,0.35,FuuA,578.32590,72.47169,86.74888,He3,K+
146,11,0.156,0.00,0.25,0.56031,0.525,0.50,0.55,1.7255,1.5000,2.0000,0.37404,0.35,0.40,FuuA,502.66885,67.65323,75.40033,He3,K+
147,11,0.152,0.00,0.25,0.57414,0.525,0.50,0.55,1.7235,1.5000,2.0000,0.42380,0.40,0.45,FuuA,430.20411,71.13029,64.53062,He3,K+
148,11,0.149,0.00,0.25,0.58605,0.525,0.50,0.55,1.7219,1.5000,2.0000,0.47354,0.45,0.50,FuuA,362.68435,70.66854,54.40265,He3,K+
149,11,0.146,0.00,0.25,0.59599,0.525,0.50,0.55,1.7207,1.5000,2.0000,0.52457,0.50,0.55,FuuA,299.57091,74.84509,44.93564,He3,K+
150,11,0.144,0.00,0.25,0.60480,0.525,0.50,0.55,1.7199,1.5000,2.0000,0.57473,0.55,0.60,FuuA,244.20339,80.46387,36.63051,He3,K+
151,11,0.141,0.00,0.25,0.61655,0.525,0.50,0.55,1.7177,1.5000,2.0000,0.64966,0.60,0.70,FuuA,175.64460,62.70538,26.34669,He3,K+
152,11,0.137,0.00,0.25,0.62873,0.525,0.50,0.55,1.7137,1.5000,2.0000,0.75272,0.70,0.80,FuuA,104.62117,78.83508,15.69318,He3,K+
153,11,0.131,0.00,0.25,0.64812,0.526,0.50,0.55,1.7115,1.5000,2.0000,0.92822,0.80,1.60,FuuA,41.78404,71.80438,6.26761,He3,K+
154,11,0.190,0.00,0.25,0.44884,0.575,0.55,0.60,1.7277,1.5000,2.0000,0.06898,0.00,0.10,FuuA,797.00118,95.00516,119.55018,He3,K+
155,11,0.186,0.00,0.25,0.46047,0.575,0.55,0.60,1.7281,1.5000,2.0000,0.12919,0.10,0.15,FuuA,755.42109,95.38461,113.31316,He3,K+
156,11,0.182,0.00,0.25,0.47344,0.575,0.55,0.60,1.7279,1.5000,2.0000,0.17655,0.15,0.20,FuuA,708.40785,83.81461,106.26118,He3,K+
157,11,0.176,0.00,0.25,0.49169,0.575,0.55,0.60,1.7282,1.5000,2.0000,0.22671,0.20,0.25,FuuA,647.90752,75.50602,97.18613,He3,K+
